country_iso3,country,indicator,indicator_name,year,value
MYS,Malaysia,SP.POP.TOTL,"Population, total",2021,34282399.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2020,33889558.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2019,33440596.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2018,32910967.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2017,32355644.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2016,31789685.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2015,31232798.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2014,30696137.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2013,30174265.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2012,29662831.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2011,29162039.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2010,28655776.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2009,28124778.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2008,27570059.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2007,26998389.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2006,26417909.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2005,25836071.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2004,25256772.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2003,24679602.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2002,24102477.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2001,23526538.0
MYS,Malaysia,SP.POP.TOTL,"Population, total",2000,22967816.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2024,115843670.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2023,114891199.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2022,113964338.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2021,113100950.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2020,112081264.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2019,110804683.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2018,109465287.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2017,108119693.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2016,106735719.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2015,105312992.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2014,103767130.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2013,102076336.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2012,100175512.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2011,98248614.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2010,96337125.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2009,94384250.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2008,92699095.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2007,91075184.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2006,89508986.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2005,88015962.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2004,86394504.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2003,84731835.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2002,83068889.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2001,81401488.0
PHL,Philippines,SP.POP.TOTL,"Population, total",2000,79625397.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2024,6036860.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2023,5917648.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2022,5637022.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2021,5453566.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2020,5685807.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2019,5703569.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2018,5638676.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2017,5612253.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2016,5607283.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2015,5535002.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2014,5469724.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2013,5399162.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2012,5312437.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2011,5183688.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2010,5076732.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2009,4987573.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2008,4839396.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2007,4588599.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2006,4401365.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2005,4265762.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2004,4166664.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2003,4114826.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2002,4175950.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2001,4138012.0
SGP,Singapore,SP.POP.TOTL,"Population, total",2000,4027887.0
THA,Thailand,SP.POP.TOTL,"Population, total",2024,71668011.0
THA,Thailand,SP.POP.TOTL,"Population, total",2023,71702435.0
THA,Thailand,SP.POP.TOTL,"Population, total",2022,71735329.0
THA,Thailand,SP.POP.TOTL,"Population, total",2021,71727332.0
THA,Thailand,SP.POP.TOTL,"Population, total",2020,71641484.0
THA,Thailand,SP.POP.TOTL,"Population, total",2019,71522271.0
THA,Thailand,SP.POP.TOTL,"Population, total",2018,71376079.0
THA,Thailand,SP.POP.TOTL,"Population, total",2017,71160187.0
THA,Thailand,SP.POP.TOTL,"Population, total",2016,70859841.0
THA,Thailand,SP.POP.TOTL,"Population, total",2015,70540795.0
THA,Thailand,SP.POP.TOTL,"Population, total",2014,70216367.0
THA,Thailand,SP.POP.TOTL,"Population, total",2013,69845114.0
THA,Thailand,SP.POP.TOTL,"Population, total",2012,69436098.0
THA,Thailand,SP.POP.TOTL,"Population, total",2011,69007208.0
THA,Thailand,SP.POP.TOTL,"Population, total",2010,68579447.0
THA,Thailand,SP.POP.TOTL,"Population, total",2009,68121080.0
THA,Thailand,SP.POP.TOTL,"Population, total",2008,67619830.0
THA,Thailand,SP.POP.TOTL,"Population, total",2007,67102394.0
THA,Thailand,SP.POP.TOTL,"Population, total",2006,66567687.0
THA,Thailand,SP.POP.TOTL,"Population, total",2005,66017420.0
THA,Thailand,SP.POP.TOTL,"Population, total",2004,65452047.0
THA,Thailand,SP.POP.TOTL,"Population, total",2003,64868166.0
THA,Thailand,SP.POP.TOTL,"Population, total",2002,64266437.0
THA,Thailand,SP.POP.TOTL,"Population, total",2001,63651141.0
THA,Thailand,SP.POP.TOTL,"Population, total",2000,63007815.0
USA,United States,SP.POP.TOTL,"Population, total",2024,340110988.0
USA,United States,SP.POP.TOTL,"Population, total",2023,336806231.0
USA,United States,SP.POP.TOTL,"Population, total",2022,334017321.0
USA,United States,SP.POP.TOTL,"Population, total",2021,332099760.0
USA,United States,SP.POP.TOTL,"Population, total",2020,331577720.0
USA,United States,SP.POP.TOTL,"Population, total",2019,330226227.0
USA,United States,SP.POP.TOTL,"Population, total",2018,328529577.0
USA,United States,SP.POP.TOTL,"Population, total",2017,326608609.0
USA,United States,SP.POP.TOTL,"Population, total",2016,324353340.0
USA,United States,SP.POP.TOTL,"Population, total",2015,321815121.0
USA,United States,SP.POP.TOTL,"Population, total",2014,319257560.0
USA,United States,SP.POP.TOTL,"Population, total",2013,316726282.0
USA,United States,SP.POP.TOTL,"Population, total",2012,314339099.0
USA,United States,SP.POP.TOTL,"Population, total",2011,311839461.0
USA,United States,SP.POP.TOTL,"Population, total",2010,309378227.0
USA,United States,SP.POP.TOTL,"Population, total",2009,306771529.0
USA,United States,SP.POP.TOTL,"Population, total",2008,304093966.0
USA,United States,SP.POP.TOTL,"Population, total",2007,301231207.0
USA,United States,SP.POP.TOTL,"Population, total",2006,298379912.0
USA,United States,SP.POP.TOTL,"Population, total",2005,295516599.0
USA,United States,SP.POP.TOTL,"Population, total",2004,292805298.0
USA,United States,SP.POP.TOTL,"Population, total",2003,290107933.0
USA,United States,SP.POP.TOTL,"Population, total",2002,287625193.0
USA,United States,SP.POP.TOTL,"Population, total",2001,284968955.0
USA,United States,SP.POP.TOTL,"Population, total",2000,282162411.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2024,100987686.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2023,100352192.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2022,99680655.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2021,98935098.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2020,98079191.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2019,97173776.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2018,96237319.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2017,95176977.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2016,94000117.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2015,92823254.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2014,91679578.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2013,90573104.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2012,89510356.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2011,88468314.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2010,87455152.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2009,86460018.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2008,85175788.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2007,83633375.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2006,82167897.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2005,81088313.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2004,80338971.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2003,79563777.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2002,78772224.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2001,77969361.0
VNM,Viet Nam,SP.POP.TOTL,"Population, total",2000,77154011.0
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2024,132.587439642245
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2023,136.86343465048
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2022,146.973965879597
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2021,147.123112375318
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2020,110.291003658452
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2019,108.509658357959
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2018,93.8980617666778
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2017,85.1768604269985
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2016,87.319801332806
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2015,89.8961882533585
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2014,102.421000963035
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2013,110.939599584216
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2012,105.640902140819
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2011,99.5379309038179
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2010,95.3715460226132
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2009,90.2870882587894
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2008,89.7454253523344
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2007,81.0114146368958
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2006,81.5709547429689
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2005,81.6201140155232
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2004,84.8821666638192
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2003,89.085616098756
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2002,93.2161814722477
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2001,91.0997876196857
BRN,Brunei Darussalam,NE.TRD.GNFS.ZS,Trade (% of GDP),2000,87.0553329877697
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2024,37.1984201388065
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2023,36.1051923691138
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2022,37.440719876366
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2021,36.5206911762676
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2020,34.0389507864581
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2019,35.1994202738836
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2018,36.8943843914718
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2017,36.95085261586
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2016,36.177170692978
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2015,38.6971848362625
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2014,44.0684564812532
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2013,45.9160413795571
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2012,47.4802130784317
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2011,49.9458272253643
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2010,49.8540722338977
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2009,44.4197644331119
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2008,56.7111330003209
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2007,61.2664640006176
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2006,63.5695798621627
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2005,61.3600749408237
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2004,58.6403340408439
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2003,51.0774801301803
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2002,42.1944423387413
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2001,38.0826469518334
CHN,China,NE.TRD.GNFS.ZS,Trade (% of GDP),2000,39.0109424774998
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2024,91.6513434875625
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2023,95.2160371763138
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2022,103.706433693426
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2021,91.2031115580478
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2020,83.8178454761989
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2019,90.5535185606555
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2018,90.4287944304584
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2017,88.7153567222581
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2016,85.784351990334
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2015,86.6784748227273
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2014,85.494561926335
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2013,84.7802544688451
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2012,85.0872994138992
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2011,83.4716468978193
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2010,78.282201525606
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2009,70.5061117229528
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2008,80.7845229076774
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2007,79.7970825624113
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2006,77.9839957210495
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2005,73.5521063042338
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2004,70.3968764065819
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2003,67.3582061795863
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2002,68.4361613375131
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2001,70.7299712766562
EUU,European Union,NE.TRD.GNFS.ZS,Trade (% of GDP),2000,71.5705362040384
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2024,42.572647301834
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2023,41.3362868707652
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2022,45.4646701959453
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2021,40.2047582749671
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2020,32.9721754002427
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2019,37.6277775357108
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2018,43.0743089552002
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2017,39.3554970704606
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2016,37.4213418023318
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2015,41.9376402415294
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2014,48.0801755855227
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2013,48.6373726752893
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2012,49.5828982992627
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2011,50.1800131841104
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2010,46.7012738758737
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2009,45.5121213687054
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2008,58.5613996312961
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2007,54.8292499782075
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2006,56.6571268148867
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2005,63.9879358688635
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2004,59.761294836691
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2003,53.6164937473016
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2002,59.0794617663723
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2001,69.7932075256238
IDN,Indonesia,NE.TRD.GNFS.ZS,Trade (% of GDP),2000,71.4368759173731
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2024,46.4069516150859
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2023,45.1508795641248
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2022,46.8129868368938
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2021,36.7384462280698
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2020,31.335208636773
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2019,35.2164181084145
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2018,36.609931802107
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2017,34.4232135721686
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2016,31.3102468455884
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2015,35.4274083544798
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2014,37.4314345686579
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2013,33.9787686509511
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2012,30.4709109171752
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2011,30.1949607286296
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2010,28.4984726938389
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2009,24.3901665338555
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2008,34.1294765412245
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2007,32.816578051879
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2006,30.0163760986692
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2005,26.2299545778565
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2004,23.6643534228975
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2003,21.3261252678119
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2002,20.4471220661583
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2001,19.5596044720071
JPN,Japan,NE.TRD.GNFS.ZS,Trade (% of GDP),2000,19.5623715839054
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2024,143.447009703011
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2023,134.206842395931
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2022,145.873632761406
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2021,146.179846509715
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2020,122.105396346568
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2019,115.736679072448
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2018,118.43765541305
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2017,121.155451298689
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2016,122.704555602667
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2015,122.109596815379
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2014,124.454908526693
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2013,124.887552768657
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2012,116.740233418212
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2011,109.790505166814
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2010,109.998400607758
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2009,102.2879490147
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2008,130.393510678736
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2007,133.700023826819
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2006,140.348734318483
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2005,133.551965265648
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2004,131.351481056276
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2003,120.074969093599
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2002,118.269562072288
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2001,111.771741244001
KHM,Cambodia,NE.TRD.GNFS.ZS,Trade (% of GDP),2000,110.397125303731
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2024,84.6424951192038
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2023,82.2580090716629
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2022,90.5851475278549
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2021,75.3063047610912
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2020,65.544957860621
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2019,71.4470632403511
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2018,74.7075162140824
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2017,73.1921408264016
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2016,69.8997221316919
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2015,75.3881774564907
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2014,86.9342577972039
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2013,94.1675235855873
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2012,101.51727207905
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2011,101.68061646213
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2010,88.0278677123124
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2009,83.1246099057162
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2008,92.0833544961819
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2007,71.3239614988013
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2006,68.3749509402263
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2005,66.1695148242697
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2004,67.9270638751076
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2003,59.4242945541732
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2002,56.6688767960273
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2001,60.4277386641693
KOR,"Korea, Rep.",NE.TRD.GNFS.ZS,Trade (% of GDP),2000,64.0588155729056
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2024,
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2023,
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2022,
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2021,
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2020,
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2019,
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2018,
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2017,
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2016,75.0918909204124
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2015,85.798321703681
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2014,99.0597382933399
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2013,98.1791466159604
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2012,98.1851264313662
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2011,91.6986958680216
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2010,84.7203378916677
